Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
14698,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DESIGNER COVER UP 1 GANG RECEPTACLE PLATE 20/PK,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Approved,Linda Villegas,02/13/2025,02/13/2025,02/14/2025,,Yes,Yes,444.43,171.01,444.43,171.01,Castle Creek Apartments
14698,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DESIGNER 2 GANG ROCKER WALL PLATE 10/PK WHITE,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Approved,Linda Villegas,02/13/2025,02/13/2025,02/14/2025,,Yes,Yes,444.43,60.80,444.43,60.80,Castle Creek Apartments
14698,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",EZ SAND 20 MINUTE SET JOINT COMPOUND 18 LBS,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Approved,Linda Villegas,02/13/2025,02/13/2025,02/14/2025,,Yes,Yes,444.43,58.15,444.43,58.15,Castle Creek Apartments
14698,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",YELLOW MEDIUM CPVC CEMENT 1/2 PINT.,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Approved,Linda Villegas,02/13/2025,02/13/2025,02/14/2025,,Yes,Yes,444.43,7.21,444.43,7.21,Castle Creek Apartments
14750,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",VERTICAL BLIND 102X84 - WHITE,1405 - Building Improvements,102,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,163.71,80.77,163.71,163.71,Castle Creek Apartments
14750,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CORDLESS MINI BLIND 43X64 WHITE,1405 - Building Improvements,102,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,163.71,77.72,163.71,,Castle Creek Apartments
14750,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","OPEN CELL FOAM WEATHER STRIP 1/2"" X 3/4""X14'",1405 - Building Improvements,102,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,163.71,5.22,163.71,,Castle Creek Apartments
14751,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CORDLESS MINI BLIND 43X64 WHITE,1405 - Building Improvements,106,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,158.50,77.73,158.50,77.73,Castle Creek Apartments
14751,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",VERTICAL BLIND 102X84 - WHITE,1405 - Building Improvements,106,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,158.50,80.77,158.50,80.77,Castle Creek Apartments
14752,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",KILZ ORIGINAL PRIMER/SEALER AEROSOL,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,145.80,71.80,145.80,71.80,Castle Creek Apartments
14752,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",POLYSEAMSEAL ALL-PURPOSE ADHESIVE WHITE CAULK,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,Chadwell Supply,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,145.80,74.00,145.80,74.00,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",55 GALLON TRASH BAGS,6730 - Supplies Repairs and Maintenance,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,71.26,286.25,71.26,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",BUILD YOUR OWN KEURIG K-CUP BUNDLE 4 PK,7420 - Office Supplies,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,58.28,286.25,58.28,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",PURE SUGAR 20OZ CANISTERS 3/PK,7420 - Office Supplies,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,16.84,286.25,16.84,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",PAPER HOT CUPS 12OZ WHITE 50/PK,7420 - Office Supplies,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,42.72,286.25,42.72,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",LIPTON BLACK TEA 0.1OZ 100/BOX,7420 - Office Supplies,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,16.84,286.25,16.84,Castle Creek Apartments
14758,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","True Clear™ Purified Bottled Water, 16.9 fl. oz. Bottles, 24/Carton",7420 - Office Supplies,Castle Creek Apartments,QUILL.COM,Exempt,,,02/14/2025,02/18/2025,,Yes,No,286.25,80.31,286.25,80.31,Castle Creek Apartments
14783,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",WHITE ELECTRIC STOVE UNIT 220 (FAILED SECTION 8 INSPECTION),"1410 - Appliances, Furniture and Equipment",220,Appliance Solutions,Exempt,,,02/14/2025,02/14/2025,,Yes,Yes,280.90,280.90,280.90,280.90,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PAINT,1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32","1,600.00","1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DRY WALL REPAIR,1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",250.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FLOORING (INSTALL NEW FLOORING LABOR AND MATERIALS INCLUDED),1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32","2,500.00","1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CABBINETS (PRIME AND PAINT),1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",600.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",RESURFACING (KITCHEN COUNTER TOPS AND BATHTUB AND ENCLOSURE,1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",650.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PUNCH PACKAGE,1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32","1,300.00","1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FINAL CLEANING,1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",120.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CARPENTRY (REPLACE BATHROOM VANITY),1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",400.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DOORS (INSTALLATION OF BI-FOLD DOORS),1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",200.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",PLUMBING (REPLACE WASHER BOX),1405 - Building Improvements,063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,470.32",200.00,"1650.32, 7820.00",,Castle Creek Apartments
14812,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","Appliances : Fridge, stove,dishwasher and rangehood","1410 - Appliances, Furniture and Equipment",063,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,Yes,No,"9,470.32","1,650.32","1650.32, 7820.00","1,650.32",Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PAINT,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32","1,600.00","1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DRY WALL REPAIR,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",250.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FLOORING,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32","2,500.00","1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CABINETS,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",600.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",RESURFACING (KITCHEN COUNTER TOPS TUB AND TILE),1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",650.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PUNCH PACKAGE,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32","1,300.00","1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FINAL CLEANING,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",120.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",BI-FOLD DOORS,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",200.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",SUB FLOOR,1405 - Building Improvements,192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32",350.00,"1083.32, 7570.00, 567.00",,Castle Creek Apartments
14816,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","Appliances : Fridge, stove,dishwasher and rangehood","1410 - Appliances, Furniture and Equipment",192,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,220.32","1,650.32","1083.32, 7570.00, 567.00",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PAINT,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32","1,600.00","7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DRY WALL REPAIR,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",420.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FLOORING,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32","2,500.00","7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CABINETS,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",600.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",RESURFACE (KITCHEN COUNTERTOPS TUB AND TILE),1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",650.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PUNCH PACKAGE,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32","1,300.00","7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FINAL CLEANING,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",120.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",BI-FOLD DOORS,1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",200.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CARPENTRY (REPLACE BATHROOM VANITY),1405 - Building Improvements,187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32",400.00,"7790.00, 567.00, 1083.32",,Castle Creek Apartments
14818,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","Appliances : Fridge, stove,dishwasher and rangehood","1410 - Appliances, Furniture and Equipment",187,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"9,440.32","1,650.32","7790.00, 567.00, 1083.32",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PAINT,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92","1,600.00","8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DRY WALL REPAIR,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",420.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FLOORING,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92","2,800.00","8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",CABINETS,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",600.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",RESURFACE KITCHEN COUNTER TOP TUB AND TILE,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",650.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FULL PUNCH PACKAGE,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92","1,300.00","8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FINAL CLEANING,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",120.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",BI-FOLD DOORS,1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",300.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","PLUMBING (REPLACE SHOWER VALVES, FIX TILE IN SHOWER, INSTALL NEW TOILET",1405 - Building Improvements,014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92",900.00,"8690.00, 1674.92",,Castle Creek Apartments
14820,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","Appliances : Fridge, stove,dishwasher and rangehood","1410 - Appliances, Furniture and Equipment",014,EVOLUTION REINFORCING LLC,Approved,Morde Benzaquen,02/20/2025,02/18/2025,02/18/2025,,No,No,"10,364.92","1,650.32","8690.00, 1674.92",,Castle Creek Apartments
14821,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",DRY WALL REPAIR,1405 - Building Improvements,191,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,926.40",200.00,"626.40, 2300.00",,Castle Creek Apartments
14821,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FLOORING,1405 - Building Improvements,191,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,926.40","1,800.00","626.40, 2300.00",,Castle Creek Apartments
14821,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",RESURFACING KITCHEN COUNTERTOP,1405 - Building Improvements,191,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,926.40",150.00,"626.40, 2300.00",,Castle Creek Apartments
14821,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FINAL CLEANING,1405 - Building Improvements,191,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,926.40",150.00,"626.40, 2300.00",,Castle Creek Apartments
14821,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",Appliances : Fridge,"1410 - Appliances, Furniture and Equipment",191,EVOLUTION REINFORCING LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,Yes,No,"2,926.40",626.40,"626.40, 2300.00",626.40,Castle Creek Apartments
14822,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",REPLACE PATIO DOOR,1405 - Building Improvements,007,Deslu Construction LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,575.00","1,950.00",2575.00,"2,575.00",Castle Creek Apartments
14822,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034","REPLACE FLASHING ABOVE UNIT, BY REMOVING 3 BOARDS FROM TOP PATIO AND REPLACING FLASHING AND INSTALL BOARDS BACK",1405 - Building Improvements,007,Deslu Construction LLC,Approved,Justin Lichtman,02/18/2025,02/18/2025,02/18/2025,,No,No,"2,575.00",625.00,2575.00,,Castle Creek Apartments
14836,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",WET VAC KITCHEN AND BATHROOM (SEWAGE),6210 - Repair,217,"Creative Multi-Care, Inc",Exempt,,,02/18/2025,02/18/2025,,Yes,Yes,295.00,260.00,295.00,260.00,Castle Creek Apartments
14836,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",ENZYME TREATMENT,6210 - Repair,217,"Creative Multi-Care, Inc",Exempt,,,02/18/2025,02/18/2025,,Yes,Yes,295.00,35.00,295.00,35.00,Castle Creek Apartments
14859,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",WASHING MACHINE BOX WITH SHARKBITE PUSH-FIT VALVES,6210 - Repair,097,Chadwell Supply,Exempt,,,02/19/2025,02/20/2025,,Yes,Yes,45.51,45.51,45.51,45.51,Castle Creek Apartments
14889,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",ANNUAL SPRINKLER INSPECTION,7621 - Supervision - Inspection,Castle Creek Apartments,CINTAS FIRE PROTECTION,Approved,Justin Lichtman,02/19/2025,02/19/2025,02/21/2025,,No,No,,783.01,,,Castle Creek Apartments
14889,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",ANNUAL FIRE HYDRANT INSPECTION,7621 - Supervision - Inspection,Castle Creek Apartments,CINTAS FIRE PROTECTION,Approved,Justin Lichtman,02/19/2025,02/19/2025,02/21/2025,,No,No,,648.00,,,Castle Creek Apartments
14889,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",SPRINKLER REPORT SUBMITTAL FEE,7621 - Supervision - Inspection,Castle Creek Apartments,CINTAS FIRE PROTECTION,Approved,Justin Lichtman,02/19/2025,02/19/2025,02/21/2025,,No,No,,78.62,,,Castle Creek Apartments
14889,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",FIRE HYDRANT REPORT SUBMITTAL FEE,7621 - Supervision - Inspection,Castle Creek Apartments,CINTAS FIRE PROTECTION,Approved,Justin Lichtman,02/19/2025,02/19/2025,02/21/2025,,No,No,,78.62,,,Castle Creek Apartments
14889,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",SERVICE CHARGE,7621 - Supervision - Inspection,Castle Creek Apartments,CINTAS FIRE PROTECTION,Approved,Justin Lichtman,02/19/2025,02/19/2025,02/21/2025,,No,No,,145.80,,,Castle Creek Apartments
