Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
14339,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",New Air Handler - Chadwell,1405 - Building Improvements,4b-136,Chadwell Supply,Approved,David  Patino,01/30/2025,01/30/2025,,,No,No,"1,167.24","1,167.24",1167.24,"1,167.24",Grove at Temple Terrace
14343,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Living room Ceiling repair - Danny,6210 - Repair,1a-5410,Danny Remodeling & Quality Painting LLC,Exempt,,,01/30/2025,,,No,No,380.00,380.00,380.00,380.00,Grove at Temple Terrace
14344,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Drywall repair after broken main line - Danny,6210 - Repair,7a-245,Danny Remodeling & Quality Painting LLC,Exempt,,,01/30/2025,,,No,No,320.00,320.00,320.00,320.00,Grove at Temple Terrace
14345,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Unit 165 90deg elbow replacement - Danny,6210 - Repair,9a-165,Danny Remodeling & Quality Painting LLC,Approved,David  Patino,01/31/2025,01/30/2025,,,No,No,,"1,475.00",,,Grove at Temple Terrace
14358,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Painting Supplies needed - Chadwell,6210 - Repair,Grove at Temple Terrace,Chadwell Supply,Exempt,,,01/31/2025,,,No,No,207.88,207.88,207.88,207.88,Grove at Temple Terrace
14387,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/03/2025,,,No,No,390.43,390.43,390.43,390.43,Grove at Temple Terrace
14629,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Office clean up by - weekly - Danny,6251 - Cleaning Services,Grove at Temple Terrace,Danny Remodeling & Quality Painting LLC,Exempt,,,02/12/2025,,,No,No,,180.00,,,Grove at Temple Terrace
14631,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/12/2025,,,No,No,345.69,345.69,345.69,345.69,Grove at Temple Terrace
14632,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/12/2025,,,No,No,388.06,388.06,388.06,388.06,Grove at Temple Terrace
14651,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",New Black Dishwasher - Appliance Source,"1410 - Appliances, Furniture and Equipment",10b-272,Appliance Source,Exempt,,,02/12/2025,,,No,No,386.60,386.60,386.60,386.60,Grove at Temple Terrace
14715,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Batteries for Section 8 Inspection - Chadwell,6330 - Fire Safety,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/13/2025,,,No,No,357.59,357.59,357.59,357.59,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",full paint - Danny,6210 - Repair,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",520.00,"3040.00, 2138.23",620.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen cabinet paint - Danny,6210 - Repair,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",350.00,"3040.00, 2138.23",350.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen countertop replacement - Danny,1405 - Building Improvements,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",950.00,"3040.00, 2138.23",950.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",tub and tile resurface - Danny,6210 - Repair,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",530.00,"3040.00, 2138.23",530.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom countertop and sink resurface - Danny,6210 - Repair,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",230.00,"3040.00, 2138.23",230.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom cabinet paint - Danny,6210 - Repair,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",200.00,"3040.00, 2138.23",200.00,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",New flooring and Carpet - Martinez,1405 - Building Improvements,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23","2,284.77","3040.00, 2138.23",,Grove at Temple Terrace
14891,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",full cleaning - Danny,,2a-206,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/19/2025,,,No,No,"5,178.23",160.00,"3040.00, 2138.23",160.00,Grove at Temple Terrace
14971,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Re wire for gate at Grove,1405 - Building Improvements,Grove at Temple Terrace,"Rodriguez, Brayant",Approved,Mordechai Levenberg,03/06/2025,02/21/2025,,,No,No,"3,000.00","3,000.00",3000.00,"3,000.00",Grove at Temple Terrace
15047,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/24/2025,,,No,No,390.81,390.81,390.81,390.81,Grove at Temple Terrace
15049,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/24/2025,,,No,No,384.73,384.73,384.73,384.73,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen cabinet paint - Danny,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",350.00,"1813.98, 1355.00, 125.00",350.00,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",tub & tile resurface - Danny,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",530.00,"1813.98, 1355.00, 125.00",530.00,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom countertop & sink resurface (master bathroom) Danny,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",115.00,"1813.98, 1355.00, 125.00",115.00,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Bathroom cabinet paint - Danny,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",200.00,"1813.98, 1355.00, 125.00",200.00,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",new flooring throughout - Martinez,1405 - Building Improvements,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98","1,813.98","1813.98, 1355.00, 125.00","1,813.98",Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Carpet Clean - bedrooms only - creative,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",250.00,"1813.98, 1355.00, 125.00",125.00,Grove at Temple Terrace
15077,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",full cleaning,6210 - Repair,7a-143,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"3,293.98",160.00,"1813.98, 1355.00, 125.00",160.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Full paint - Danny,6210 - Repair,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",520.00,"3040.00, 2138.23",620.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen cabinet paint - Danny,1405 - Building Improvements,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",350.00,"3040.00, 2138.23",350.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",new kitchen countertop - Danny,1405 - Building Improvements,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",950.00,"3040.00, 2138.23",950.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",tub and tile resurface - Danny,6210 - Repair,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",530.00,"3040.00, 2138.23",530.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom countertop and sink resurface - Danny,6210 - Repair,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",230.00,"3040.00, 2138.23",230.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom cabinet paint - Danny,6210 - Repair,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",200.00,"3040.00, 2138.23",200.00,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",new flooring and carpet - Martinez,1405 - Building Improvements,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23","2,284.77","3040.00, 2138.23",,Grove at Temple Terrace
15086,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",full cleaning - Danny,6210 - Repair,5b-231,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,"5,178.23",160.00,"3040.00, 2138.23",160.00,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Full paint - Danny,6210 - Repair,6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,485.00,990.00,485.00,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",tub and tile resurface - Danny,6210 - Repair,6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,265.00,990.00,265.00,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",refrigerator - appliance source,"1410 - Appliances, Furniture and Equipment",6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,612.38,990.00,,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Dishwasher - appliance source,"1410 - Appliances, Furniture and Equipment",6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,386.60,990.00,,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",carpet clean - Creative,6210 - Repair,6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,250.00,990.00,,Grove at Temple Terrace
15091,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",apartment clean - Danny,"1410 - Appliances, Furniture and Equipment",6a-144,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,02/26/2025,02/25/2025,,,No,No,990.00,130.00,990.00,130.00,Grove at Temple Terrace
15093,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Water Extraction - Creative multicare,6210 - Repair,7a-241,"Creative Multi-Care, Inc",Exempt,,,02/25/2025,,,No,No,275.00,275.00,275.00,275.00,Grove at Temple Terrace
15094,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Water Extraction - Creative multicare,6210 - Repair,7a-141,"Creative Multi-Care, Inc",Exempt,,,02/25/2025,,,No,No,225.00,225.00,225.00,225.00,Grove at Temple Terrace
15157,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/27/2025,,,No,No,349.91,349.91,349.91,349.91,Grove at Temple Terrace
15158,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,02/27/2025,,,No,No,379.28,379.28,379.28,379.28,Grove at Temple Terrace
15338,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,03/05/2025,,,No,No,378.99,378.99,378.99,378.99,Grove at Temple Terrace
15339,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Exempt,,,03/05/2025,,,No,No,320.80,320.80,320.80,320.80,Grove at Temple Terrace
15391,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Creative Multicare - Emergency Water Extraction,6210 - Repair,7b-155,,Approved,David  Patino,03/07/2025,03/07/2025,,,No,No,"1,450.00","1,450.00",1450.00,"1,450.00",Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Full paint & ceiling paint - Danny,6210 - Repair,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,620.00,,,Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen cabinet paint - Danny,6210 - Repair,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,350.00,,,Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Tub and Tile resurface - Danny,6210 - Repair,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,530.00,,,Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",New flooring and Carpet - martinez,1405 - Building Improvements,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,"2,284.77",,,Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Full cleaning - Danny,6210 - Repair,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,160.00,,,Grove at Temple Terrace
15571,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617","Replacement of Ceiling, cabinet and countertop repair - Danny",6210 - Repair,2a-108,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/28/2025,03/14/2025,,,No,No,,"2,320.00",,,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",kitchen cabinet paint - Danny,6210 - Repair,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23",350.00,"1355.00, 2138.23",350.00,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",tub & tile resurface - Danny,6210 - Repair,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23",530.00,"1355.00, 2138.23",530.00,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom countertop & sink resurface (master bedroom) - Danny,6210 - Repair,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23",115.00,"1355.00, 2138.23",115.00,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",bathroom cabinet paint - Danny,6210 - Repair,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23",200.00,"1355.00, 2138.23",200.00,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",new flooring & carpet - Martinez,1405 - Building Improvements,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23","2,284.77","1355.00, 2138.23",,Grove at Temple Terrace
15585,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",full cleaning - Danny,6210 - Repair,2a-106,Danny Remodeling & Quality Painting LLC,Approved,Mordechai Levenberg,03/17/2025,03/14/2025,,,No,No,"3,493.23",160.00,"1355.00, 2138.23",160.00,Grove at Temple Terrace
15626,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Actisol treatment - Arrows exterminatir,6236 - Pest Control Special Treatment,5b-239,Arrow Exterminators Inc dba Hughes Exterminators,Exempt,,,03/17/2025,,,No,No,350.00,350.00,350.00,,Grove at Temple Terrace
15694,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Office Cleaning - Danny,6210 - Repair,Grove at Temple Terrace,Danny Remodeling & Quality Painting LLC,Exempt,,,03/19/2025,,,No,No,180.00,180.00,180.00,180.00,Grove at Temple Terrace
15721,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Painting supplies - Sherwin Williams,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,SHERWIN-WILLIAMS,Exempt,,,03/19/2025,,,No,No,,289.89,,,Grove at Temple Terrace
15722,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Paint supplies needed - Sherwin William,6210 - Repair,Grove at Temple Terrace,SHERWIN-WILLIAMS,Approved,David  Patino,03/19/2025,03/19/2025,,,No,No,,"1,491.40",,,Grove at Temple Terrace
15745,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Paint supplies needed - Sherwin William,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,SHERWIN-WILLIAMS,Exempt,,,03/20/2025,,,No,No,,110.12,,,Grove at Temple Terrace
15759,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Stainless Steel New Dishwasher - Appliance source,"1410 - Appliances, Furniture and Equipment",3b-119,Appliance Source,Pending (1 of 1),,,03/20/2025,,,No,No,,401.51,,,Grove at Temple Terrace
15800,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",Supplies needed for repairs - Chadwell,6730 - Supplies Repairs and Maintenance,Grove at Temple Terrace,Chadwell Supply,Approved,David  Patino,03/25/2025,03/21/2025,,,No,No,"1,389.22","1,389.22",1389.22,"1,389.22",Grove at Temple Terrace
